,tconst,isAdult,startYear,runtimeMinutes,genre_1,genre_2,genre_3,directors,title,averageRating,numVotes,primaryName
5948,tt0099141,0,1990,110,Action,Comedy,,nm0000824,Comme un oiseau sur la branche,6.0,45908,John Badham
5949,tt0074210,0,1975,93,Action,Crime,,nm0302027,Poing d'acier,4.9,484,Timothy Galfas
5950,tt0079968,0,1979,100,Action,Drama,,nm0302027,Le Quartier de la violence,5.3,76,Timothy Galfas
5951,tt0074212,0,1977,95,Adventure,Drama,,nm0842664,La perle noire,6.3,69,Saul Swimmer
5952,tt0158560,0,1972,103,Documentary,Music,,nm0842664,Le concert pour le Bangladesh,8.2,1595,Saul Swimmer
5953,tt0074220,0,1976,106,Drama,,,nm0001425,La cicatrice,6.6,2050,Krzysztof Kieslowski
5954,tt0076455,0,1977,47,Documentary,,,nm0001425,Je ne sais pas,6.3,81,Krzysztof Kieslowski
5955,tt0078763,0,1979,112,Comedy,Drama,Romance,nm0001425,L'amateur,7.8,7676,Krzysztof Kieslowski
5956,tt0084549,0,1987,114,Drama,Romance,,nm0001425,Le hasard,7.7,10435,Krzysztof Kieslowski
5957,tt0086961,0,1985,107,Drama,Romance,,nm0001425,Sans fin,7.4,5350,Krzysztof Kieslowski
5958,tt0095467,0,1988,87,Drama,Romance,,nm0001425,Brève histoire d'amour,8.2,24506,Krzysztof Kieslowski
5959,tt0095468,0,1988,84,Crime,Drama,,nm0001425,Tu ne tueras point,8.0,21114,Krzysztof Kieslowski
5960,tt0074226,0,1977,94,Horror,Thriller,,nm0006639,Soumissions,6.0,3057,Jeff Lieberman
5961,tt0075261,0,1976,92,Horror,,,nm0006639,La nuit des vers géants,4.8,6196,Jeff Lieberman
5962,tt0082592,0,1981,90,Horror,Thriller,,nm0006639,Survivance,6.1,6727,Jeff Lieberman
5963,tt0093843,0,1988,88,Comedy,Romance,Sci-Fi,nm0006639,Meurtres en VHS,5.5,1070,Jeff Lieberman
5964,tt0074230,0,1976,104,Comedy,,,nm0672704,Les faux frères,6.6,124,Nicos Perakis
5965,tt0123976,0,1984,99,Comedy,,,nm0672704,Planque et camouflage,7.8,3498,Nicos Perakis
5966,tt0220839,0,1987,105,Comedy,,,nm0672704,Quatre cents coups,7.1,703,Nicos Perakis
5967,tt0074245,0,1976,123,Drama,,,nm0450660,Le pain du boulanger,7.8,89,Erwin Keusch
5968,tt0081542,0,1980,138,\N,,,nm0450660,À perte de vue,6.3,17,Erwin Keusch
5969,tt0093034,0,1986,107,Comedy,,,nm0450660,L'Homme volant,6.8,12,Erwin Keusch
5970,tt0074246,0,1979,86,Action,Crime,,nm0875571,Les doigts d'acier,6.2,86,Lu-Po Tu
5971,tt0077472,0,1981,87,Action,Drama,,nm0875571,Dragon 'Bruce' Lee - Part II,5.6,77,Lu-Po Tu
5972,tt0079903,0,1979,87,Action,Drama,,nm0875571,Si ce n'est Lee c'est donc son frère,5.8,85,Lu-Po Tu
5973,tt0080742,0,1979,91,Action,Drama,,nm0875571,Fist of fury,5.1,150,Lu-Po Tu
5974,tt0165117,0,1979,94,Action,Adventure,Drama,nm0875571,La Grande Revanche de Bruce Le,5.8,119,Lu-Po Tu
5975,tt3141904,0,1979,84,Action,Adventure,Comedy,nm0875571,Deux super kung-fu,5.7,43,Lu-Po Tu
5976,tt0074247,0,1976,95,Action,,,nm0497183,Bruce Lee défie Las Vegas,3.6,396,Lee Doo-yong
5977,tt0271121,0,1986,114,Drama,,,nm0497183,Le mûrier,6.4,145,Lee Doo-yong
5978,tt0341358,0,1985,115,Drama,,,nm0497183,Le fils aîné,6.4,24,Lee Doo-yong
5979,tt0342810,0,1986,108,Drama,,,nm0497183,Les eunuques,6.2,22,Lee Doo-yong
5980,tt0379047,0,1984,105,Drama,,,nm0497183,"Le Rouet, l'histoire cruelle des femmes",6.6,36,Lee Doo-yong
5981,tt0074256,0,1976,93,Comedy,Crime,Family,nm0000570,Du rififi chez les mômes,6.8,18557,Alan Parker
5982,tt0077928,0,1978,121,Biography,Crime,Drama,nm0000570,Midnight Express,7.5,83461,Alan Parker
5983,tt0080716,0,1980,134,Drama,Music,Musical,nm0000570,Fame,6.6,23628,Alan Parker
5984,tt0084503,0,1982,95,Drama,Fantasy,Music,nm0000570,Pink Floyd: The Wall,8.0,82618,Alan Parker
5985,tt0084675,0,1982,124,Drama,,,nm0000570,L'usure du temps,6.8,2949,Alan Parker
5986,tt0086969,0,1984,120,Drama,War,,nm0000570,Birdy,7.2,23908,Alan Parker
5987,tt0092563,0,1987,113,Horror,Mystery,Thriller,nm0000570,Angel Heart : Aux portes de l'enfer,7.2,91039,Alan Parker
5988,tt0095647,0,1988,128,Crime,Drama,Mystery,nm0000570,Mississippi Burning,7.8,103687,Alan Parker
5989,tt0099291,0,1990,138,Drama,Romance,War,nm0000570,Bienvenue au paradis,6.6,2913,Alan Parker
5990,tt0074296,0,1976,105,Comedy,,,nm0865575,Qui chauffe le lit de ma femme?,5.6,246,Ugo Tognazzi
5991,tt0074302,0,1977,90,Action,Adventure,Comedy,nm0047971,Ninja la Baston,6.8,397,Natuk Baytan
5992,tt0181966,0,1975,109,Action,Adventure,War,nm0047971,Comme un lion,5.9,893,Natuk Baytan
5993,tt0451475,0,1975,84,Action,Comedy,Crime,nm0047971,La grande chataigne,6.9,777,Natuk Baytan
5994,tt0074319,0,1976,156,Drama,History,,nm0722749,La ville brûlée,5.9,131,Antoni Ribas
5995,tt0086540,0,1983,135,Drama,History,,nm0722749,Victòria! 2: La disbauxa del 17,6.2,15,Antoni Ribas
5996,tt0074336,0,1977,105,Comedy,,,nm0299677,La communion solennelle,6.3,82,René Féret
5997,tt0091588,0,1985,86,Drama,,,nm0299677,Mystère Alexina,6.3,103,René Féret
5998,tt0094711,0,1989,127,Biography,Drama,Romance,nm0299677,Baptême,6.2,103,René Féret
5999,tt0173907,0,1987,85,Thriller,,,nm0299677,Dicricol ou L'homme qui n'était pas là,5.3,119,René Féret
6000,tt0198539,0,1975,81,Drama,,,nm0299677,Histoire de Paul,6.5,43,René Féret
6001,tt0203495,0,1980,90,Comedy,Drama,,nm0299677,Fernand,4.9,19,René Féret
6002,tt0074351,0,1978,116,Crime,Drama,Romance,nm0923360,Couleur chair,5.8,39,François Weyergans
6003,tt0074367,0,1976,90,Action,Comedy,Drama,nm0671834,Les 18 implacables du temple de shaolin,5.9,129,Peng-Yi Chang
6004,tt0165174,0,1977,91,Action,Drama,,nm0671834,Le tigre du kung fu,6.4,49,Peng-Yi Chang
6005,tt0074372,0,1976,87,Horror,Mystery,Thriller,nm0325847,Dark August,5.1,575,Martin Goldman
6006,tt0074379,0,1976,83,Crime,Drama,Thriller,nm0450122,Le justicier solitaire,5.0,173,Harry Kerwin
6007,tt0075832,0,1977,84,Comedy,,,nm0450122,Vestiaire des filles,4.9,57,Harry Kerwin
6008,tt0235433,0,1975,86,Drama,Horror,,nm0450122,Le jardin de la terreur,4.3,199,Harry Kerwin
6009,tt0074383,0,1976,93,Action,Thriller,,nm0439254,Machines à tuer,4.1,633,Paul Kyriazi
6010,tt0094917,0,1987,90,Action,Crime,Drama,nm0439254,Sortie de secours,4.7,50,Paul Kyriazi
6011,tt0100291,0,1990,87,Action,Sci-Fi,,nm0439254,Enfer dans la ville,2.9,615,Paul Kyriazi
6012,tt0166016,0,1981,90,Action,Drama,,nm0439254,La mort rôde à San Francisco,4.4,131,Paul Kyriazi
6013,tt0074385,0,1976,93,Action,Adventure,,nm0872062,Les cascadeurs de la mort,5.3,261,Brian Trenchard-Smith
6014,tt0078335,0,1978,91,Action,Drama,Music,nm0872062,La rage de la casse,5.4,558,Brian Trenchard-Smith
6015,tt0082338,0,1982,93,Action,Drama,Horror,nm0872062,Les traqués de l'an 2000,5.9,3994,Brian Trenchard-Smith
6016,tt0085204,0,1983,88,Action,Crime,Drama,nm0872062,Le gang des BMX,5.5,5721,Brian Trenchard-Smith
6017,tt0090915,0,1986,88,Action,Drama,Horror,nm0872062,Le Drive in de l'enfer,5.9,3511,Brian Trenchard-Smith
6018,tt0094957,0,1988,84,Action,,,nm0872062,La marque de la panthère,4.4,465,Brian Trenchard-Smith
6019,tt0098044,0,1989,88,Horror,Thriller,,nm0872062,L'esprit du mal,4.3,173,Brian Trenchard-Smith
6020,tt0098328,0,1988,99,Action,Drama,War,nm0872062,Le dernier assaut,6.8,3131,Brian Trenchard-Smith
6021,tt0074391,0,1976,91,Drama,,,nm0284642,Les démons d'Alcacer-Kibir,5.3,33,José Fonseca e Costa
6022,tt0084657,0,1983,104,Drama,,,nm0284642,Sans l'ombre d'un péché,6.4,119,José Fonseca e Costa
6023,tt0074410,0,1977,74,Comedy,,,nm0350806,Dis bonjour à la dame!..,5.0,27,Michel Gérard
6024,tt0078018,0,1977,90,Comedy,,,nm0350806,Arrête ton char... bidasse!,3.7,136,Michel Gérard
6025,tt0086185,0,1984,90,Comedy,,,nm0350806,Retenez-moi... ou je fais un malheur!,3.5,150,Michel Gérard
6026,tt0088820,0,1985,85,Drama,Musical,Romance,nm0350806,Blessure,4.5,13,Michel Gérard
6027,tt0091311,0,1986,85,Crime,Drama,,nm0350806,Justice de flic,4.5,13,Michel Gérard
6028,tt0217779,0,1975,78,Comedy,,,nm0350806,Salut les frangines,3.9,31,Michel Gérard
6029,tt0220587,0,1979,92,Comedy,Drama,Family,nm0350806,Les joyeuses colonies de vacances,4.4,27,Michel Gérard
6030,tt0233399,0,1979,92,Comedy,,,nm0350806,"C'est dingue, mais on y va... !",3.6,14,Michel Gérard
6031,tt0233987,0,1972,82,Comedy,,,nm0350806,Les joyeux lurons,3.6,35,Michel Gérard
6032,tt0234176,0,1971,92,\N,,,nm0350806,Mais... qui donc m'a fait ce bébé?,3.5,7,Michel Gérard
6033,tt0234385,0,1982,82,Comedy,,,nm0350806,On s'en fout... nous on s'aime,5.5,35,Michel Gérard
6034,tt0234765,0,1975,85,Comedy,War,,nm0350806,"Soldat Duroc, ça va être ta fête!",3.5,48,Michel Gérard
6035,tt0234831,0,1981,90,Comedy,,,nm0350806,Les surdoués de la première compagnie,3.5,40,Michel Gérard
6036,tt0234962,0,1974,90,Comedy,,,nm0350806,Les vacanciers,3.5,65,Michel Gérard
6037,tt0254809,0,1982,90,Comedy,,,nm0350806,T'es folle ou quoi?,3.3,38,Michel Gérard
6038,tt0074412,0,1979,98,Action,Crime,Drama,nm0906177,Le camé,5.2,1679,J. Robert Wagoner
6039,tt0074419,0,1977,90,Horror,Thriller,,nm0109455,Les chiens fous,4.8,941,Burt Brinckerhoff
6040,tt0074434,0,1976,74,Horror,Mystery,,nm0781907,Massacre au Drive-In,3.6,2057,Stu Segall
6041,tt0074454,0,1976,89,Action,Comedy,Romance,nm0341458,A plein gaz,5.4,926,Charles B. Griffith
6042,tt0083097,0,1981,87,Action,Comedy,Romance,nm0341458,Le convoi des casseurs,3.4,345,Charles B. Griffith
6043,tt0090334,0,1989,80,Action,Adventure,Fantasy,nm0341458,Les magiciens du royaume perdu II,2.1,1177,Charles B. Griffith
6044,tt0074456,0,1976,94,Drama,,,nm0285471,"L'eau chaude, l'eau frette",7.2,196,André Forcier
6045,tt0074469,0,1977,90,Thriller,War,,nm0082971,Elsa Fräulein SS,3.6,587,Patrice Rhomm
6046,tt0215837,0,1978,97,Action,Drama,Thriller,nm0082971,"Helga, la louve de Stilberg",3.7,393,Patrice Rhomm
6047,tt0230160,0,1976,85,Horror,,,nm0082971,Le manoir de Draguse,5.1,119,Patrice Rhomm
6048,tt0255839,0,1978,85,Comedy,,,nm0082971,Le bijou d'amour,4.4,72,Patrice Rhomm
6049,tt0074471,0,1976,82,Drama,,,nm0684755,"Black Emmanuelle, White Emmanuelle",3.8,193,Mario Pinzauti
6050,tt0210076,0,1970,73,Western,,,nm0684755,Avec Ringo... arrive le temps du massacre,4.3,45,Mario Pinzauti
6051,tt0074483,0,1976,96,Action,Crime,Thriller,nm0267309,L'inspecteur ne renonce jamais,6.7,46974,James Fargo
6052,tt0077296,0,1978,127,Action,Adventure,History,nm0267309,Caravane,5.9,1087,James Fargo
6053,tt0077523,0,1978,114,Action,Comedy,,nm0267309,"Doux, dur et dingue",6.3,28398,James Fargo
6054,tt0079191,0,1979,113,Action,Drama,War,nm0267309,Le putsch des mercenaires,4.4,356,James Fargo
6055,tt0083960,0,1982,90,Action,Adventure,Crime,nm0267309,L'exécuteur de Hong Kong,5.5,3237,James Fargo
6056,tt0096402,0,1984,97,Comedy,Musical,Sci-Fi,nm0267309,Rock Aliens,5.1,1415,James Fargo
6057,tt0100490,0,1989,100,Action,Drama,,nm0267309,Le sang des otages,4.3,96,James Fargo
6058,tt0074486,0,1977,89,Fantasy,Horror,,nm0000186,Eraserhead,7.3,120305,David Lynch
6059,tt0080678,0,1980,124,Biography,Drama,,nm0000186,Elephant Man,8.2,246251,David Lynch
6060,tt0087182,0,1984,137,Action,Adventure,Sci-Fi,nm0000186,Dune,6.3,164803,David Lynch
6061,tt0090756,0,1986,120,Crime,Drama,Mystery,nm0000186,Blue Velvet,7.7,204609,David Lynch
6062,tt0100935,0,1990,125,Comedy,Crime,Drama,nm0000186,Sailor & Lula,7.2,96226,David Lynch
6063,tt0074504,0,1974,96,Adventure,,,nm0832217,Terreur sous la mer,3.2,274,Virginia L. Stone
6064,tt0074506,0,1976,84,Action,Crime,Drama,nm0497579,"Salut Bruce Lee, bonjour le tigre",5.1,361,Tso Nam Lee
6065,tt0074647,0,1977,93,Action,Drama,,nm0497579,"Lee Tung Chung, le maître de Blackstone",6.1,178,Tso Nam Lee
6066,tt0077313,0,1979,90,Action,Adventure,Drama,nm0497579,Le défi mortel du karatéka,6.4,51,Tso Nam Lee
6067,tt0077481,0,1977,86,Action,Drama,,nm0497579,L'aigle ne pardonne pas,6.0,119,Tso Nam Lee
6068,tt0079893,0,1978,90,Action,,,nm0497579,Les invincibles de shaolin,5.9,99,Tso Nam Lee
6069,tt0080144,0,1980,92,Action,,,nm0497579,Les Sept dragons du kung fu,6.8,89,Tso Nam Lee
6070,tt0086304,0,1983,88,Action,Drama,,nm0497579,Shaolin contre Lama,7.0,695,Tso Nam Lee
6071,tt0089459,0,1978,94,Action,Crime,Drama,nm0497579,La fureur du kung-fu,6.2,67,Tso Nam Lee
6072,tt0184476,0,1974,93,Action,Drama,,nm0497579,Kung fu contre la maffia,5.3,19,Tso Nam Lee
6073,tt0190060,0,1978,90,Action,Crime,Drama,nm0497579,Black kung fu contre Hong Kong connection,5.2,455,Tso Nam Lee
6074,tt0199134,0,1983,88,Action,Comedy,,nm0497579,Les maîtres ninjas,5.4,130,Tso Nam Lee
6075,tt0074508,0,1976,110,Comedy,Drama,,nm0240988,F... comme Fairbanks,6.7,282,Maurice Dugowson
6076,tt0078808,0,1979,117,Drama,,,nm0240988,Au revoir... à lundi,5.7,62,Maurice Dugowson
6077,tt0086241,0,1983,106,Drama,,,nm0240988,Sarah,4.7,31,Maurice Dugowson
6078,tt0178705,0,1975,105,Comedy,Romance,,nm0240988,"Lily, aime-moi",6.1,82,Maurice Dugowson
6079,tt0074510,0,1977,95,Drama,Horror,Thriller,nm0342626,Scalpel,6.4,790,John Grissmer
6080,tt0074539,0,1976,90,Animation,Comedy,Family,nm0678963,La Flûte à six schtroumpfs,5.9,1371,Peyo
6081,tt0074542,0,1975,85,Drama,Family,,nm0493803,Les orphelins du bon Dieu,6.8,208,Ashley Lazarus
6082,tt0074553,0,1976,99,Romance,Western,,nm0319663,C'est arrivé... entre midi et trois heures,6.5,2994,Frank D. Gilroy
6083,tt0074564,0,1976,115,Action,Crime,Drama,nm0000608,Gator,5.8,4631,Burt Reynolds
6084,tt0077504,0,1978,100,Comedy,Drama,,nm0000608,Suicidez-moi docteur,6.1,4171,Burt Reynolds
6085,tt0083064,0,1981,122,Action,Crime,Drama,nm0000608,L'anti-gang,6.3,6388,Burt Reynolds
6086,tt0090073,0,1985,109,Action,Crime,Drama,nm0000608,"Stick, le justicier de Miami",5.6,2185,Burt Reynolds
6087,tt0074569,0,1977,96,Horror,War,,nm0133911,La dernière orgie du IIIème Reich,4.4,1497,Cesare Canevari
6088,tt0134906,0,1976,94,Drama,,,nm0133911,Parties déchaînées,4.8,192,Cesare Canevari
6089,tt0074589,0,1977,104,Comedy,Drama,,nm0502893,La Dernière route,5.1,543,John Leone
6090,tt0074597,0,1976,105,Comedy,,,nm0047094,Chewing Gum Rallye,6.2,4266,Charles Bail
6091,tt0090836,0,1986,94,Action,Sci-Fi,,nm0047094,Zone dangereuse,5.2,297,Charles Bail
6092,tt0074605,0,1976,103,Documentary,,,nm0465932,Harlan County U.S.A.,8.2,6132,Barbara Kopple
6093,tt0074611,0,1977,98,Drama,Horror,Mystery,nm0518644,La maison maudite,6.2,2472,Richard Loncraine
6094,tt0083449,0,1982,90,Comedy,,,nm0518644,Drôle de missionnaire,6.2,2504,Richard Loncraine
6095,tt0074653,0,1976,96,Action,Comedy,Drama,nm0740673,L'homme coriace,6.0,1820,Cliff Roquemore
6096,tt0074659,0,1976,107,Comedy,Romance,,nm0659085,C'est toujours oui quand elles disent non,4.8,259,Norman Panama
6097,tt0074701,0,1976,80,Horror,Sci-Fi,,nm0660453,La nuit de la métamorphose,6.8,867,Krsto Papic
6098,tt0074705,0,1974,98,Adventure,Animation,Family,nm0837485,Jack et le Haricot magique,7.1,960,Gisaburô Sugii
6099,tt0089206,0,1985,113,Adventure,Animation,Drama,nm0837485,Train de nuit dans la Voie Lactée,7.0,2156,Gisaburô Sugii
6100,tt0295455,0,1987,110,Animation,Drama,History,nm0837485,Le roman de Genji,6.6,251,Gisaburô Sugii
6101,tt0074706,0,1976,89,Action,Crime,Drama,nm0588964,La prison du viol,6.1,1341,Michael Miller
6102,tt0084395,0,1982,84,Comedy,Horror,,nm0588964,American Class,4.6,2310,Michael Miller
6103,tt0084684,0,1982,100,Action,Crime,Horror,nm0588964,Horreur dans la ville,5.4,6196,Michael Miller
6104,tt0074720,0,1976,95,Comedy,Drama,,nm0891554,Le Jouet,7.4,5858,Francis Veber
6105,tt0082183,0,1981,90,Adventure,Comedy,Crime,nm0891554,La Chèvre,7.3,9818,Francis Veber
6106,tt0085354,0,1983,92,Comedy,Crime,,nm0891554,Les Compères,6.9,6297,Francis Veber
6107,tt0091093,0,1986,95,Comedy,Crime,Drama,nm0891554,Les Fugitifs,7.0,7340,Francis Veber
6108,tt0098471,0,1989,96,Action,Comedy,,nm0891554,Les trois fugitifs,6.2,12296,Francis Veber
6109,tt0074729,0,1977,97,Horror,Thriller,,nm0559769,KZ9 - Camp d'extermination,4.2,436,Bruno Mattei
6110,tt0080362,0,1981,88,Horror,Thriller,,nm0559769,Le couvent infernal,4.7,1004,Bruno Mattei
6111,tt0081706,0,1980,93,Drama,,,nm0559769,Voeux de sang,4.8,323,Bruno Mattei
6112,tt0083017,0,1977,82,Horror,Thriller,War,nm0559769,La maison privée des SS,4.2,680,Bruno Mattei
6113,tt0084869,0,1982,99,Action,Crime,Drama,nm0559769,Pénitencier de femmes,4.7,881,Bruno Mattei
6114,tt0094059,0,1987,104,Action,Adventure,War,nm0559769,Strike Commando - Section d'assaut,5.1,1033,Bruno Mattei
6115,tt0096000,0,1988,92,Action,Adventure,Comedy,nm0559769,Robot de guerre,4.3,1236,Bruno Mattei
6116,tt0098321,0,1989,90,Action,Adventure,Fantasy,nm0559769,Shocking dark - Spectres à Venise,4.3,1734,Bruno Mattei
6117,tt0099407,0,1990,94,Drama,,,nm0559769,Désir,5.9,117,Bruno Mattei
6118,tt0131496,0,1982,105,Drama,,,nm0559769,Les aventures sexuelles de Néron et Poppée,3.9,136,Bruno Mattei
6119,tt0261985,0,1979,79,Adventure,,,nm0559769,Le sexe interdit,4.8,150,Bruno Mattei
6120,tt0074737,0,1976,88,Drama,Horror,Mystery,nm0237021,Folie contrôlée,4.4,198,T.Y. Drake
6121,tt0074769,0,1976,88,Horror,,,nm0136025,La secte des morts-vivants,4.3,1484,Kostas Karagiannis
6122,tt0124348,0,1974,87,Horror,Thriller,,nm0136025,Eglima sto Kavouri,5.6,235,Kostas Karagiannis
6123,tt0198457,0,1972,98,Comedy,,,nm0136025,Sept années de mariage,4.5,152,Kostas Karagiannis
6124,tt0202216,0,1972,97,Comedy,Romance,,nm0136025,Mon amour ma vieille dame,5.1,240,Kostas Karagiannis
6125,tt0074774,0,1976,102,Drama,History,,nm0131849,Les longues vacances de 36,6.3,171,Jaime Camino
6126,tt0074794,0,1976,103,Action,Adventure,,nm0633010,Das Licht auf dem Galgen,7.2,18,Helmut Nitzschke
6127,tt0074813,0,1976,113,Comedy,Romance,,nm0419019,Les vacances,6.5,400,Risto Jarva
6128,tt0076252,0,1977,129,Comedy,Drama,,nm0419019,Le lièvre de Vatanen,7.5,1356,Risto Jarva
6129,tt0074826,0,1976,95,Drama,Romance,,nm0603402,Lumière,6.0,150,Jeanne Moreau
6130,tt0077123,0,1979,90,Drama,,,nm0603402,L'adolescente,6.4,279,Jeanne Moreau
6131,tt0173984,0,1984,58,Biography,Documentary,,nm0603402,Lillian Gish,7.5,30,Jeanne Moreau
6132,tt0074831,0,1976,105,Drama,,,nm0014356,L'étrange amour de Mania Becker,5.9,67,Marianne Ahrne
6133,tt0074849,0,1975,115,Adventure,Drama,,nm0324995,L'île du maître,6.2,1023,Jack Gold
6134,tt0075627,0,1976,114,Action,Drama,War,nm0324995,Le tigre du ciel,6.5,2789,Jack Gold
6135,tt0077921,0,1978,109,Horror,Sci-Fi,,nm0324995,La grande menace,6.9,6980,Jack Gold
6136,tt0074852,0,1975,83,Mystery,Thriller,,nm0035091,Zodiac,6.0,67,Robert Arkless
6137,tt0074858,0,1976,134,Drama,,,nm0070867,Le Barattage,7.6,650,Shyam Benegal
6138,tt0075747,0,1977,142,Drama,,,nm0070867,Bhumika,7.4,680,Shyam Benegal
6139,tt0074875,0,1976,87,Drama,Horror,Thriller,nm0196350,Les baskets se déchaînent,6.1,2227,Rene Daalder
6140,tt0074885,0,1975,90,Action,Crime,Drama,nm0004365,Johnny Barrows,5.0,510,Fred Williamson
6141,tt0085245,0,1983,85,Action,Crime,Drama,nm0004365,Chicago Cop,4.9,245,Fred Williamson
6142,tt0086051,0,1982,85,Action,Drama,,nm0004365,Chuck,4.5,620,Fred Williamson
6143,tt0185495,0,1986,95,Action,Drama,,nm0004365,Le convoyeur,4.5,208,Fred Williamson
6144,tt0074888,0,1976,82,Drama,Romance,,nm0002218,La meilleure façon de marcher,7.1,1572,Claude Miller
6145,tt0075946,0,1977,107,Drama,Mystery,Romance,nm0002218,Dites-lui que je l'aime,6.6,605,Claude Miller
6146,tt0082436,0,1981,87,Crime,Drama,Thriller,nm0002218,Garde à vue,7.6,4983,Claude Miller
6147,tt0084358,0,1983,120,Crime,Mystery,Romance,nm0002218,Mortelle randonnée,7.0,2571,Claude Miller
6148,tt0089072,0,1985,96,Comedy,Drama,Music,nm0002218,L'effrontée,6.9,2014,Claude Miller
6149,tt0098087,0,1988,109,Comedy,Drama,,nm0002218,La petite voleuse,6.9,2213,Claude Miller
6150,tt0074896,0,1976,177,Biography,Drama,History,nm0002160,Le message,8.1,48747,Moustapha Akkad
6151,tt0081059,0,1980,173,Biography,Drama,History,nm0002160,Le Lion du désert,8.2,16421,Moustapha Akkad
6152,tt0074913,0,1976,105,Comedy,Drama,,nm0742982,Mon coeur est rouge,6.6,52,Michèle Rosier
6153,tt0166178,0,1989,95,Drama,,,nm0742982,Embrasse-moi,6.6,63,Michèle Rosier
6154,tt0186159,0,1973,110,Biography,Comedy,Drama,nm0742982,George qui?,6.2,52,Michèle Rosier
6155,tt0074915,0,1976,100,Comedy,Drama,,nm0719157,Les enfants de Gayant,7.6,12,Jacques Renard
6156,tt0086975,0,1985,92,Drama,War,,nm0719157,Blanche et Marie,5.8,187,Jacques Renard
6157,tt0074924,0,1976,91,Comedy,Crime,Drama,nm0239291,Les flics aux trousses,5.4,391,Charles S. Dubin
6158,tt0074937,0,1976,95,Comedy,Crime,Mystery,nm0601800,Un cadavre au dessert,7.3,39472,Robert Moore
6159,tt0077321,0,1978,92,Comedy,Crime,Mystery,nm0601800,Le privé de ces dames,6.4,5262,Robert Moore
6160,tt0078952,0,1979,124,Comedy,Drama,Romance,nm0601800,Chapitre deux,6.0,1195,Robert Moore
6161,tt0074972,0,1976,90,Comedy,Drama,War,nm0000269,La victoire en chantant,6.8,1671,Jean-Jacques Annaud
6162,tt0079002,0,1979,89,Comedy,Drama,Sport,nm0000269,Coup de tête,7.2,2106,Jean-Jacques Annaud
6163,tt0082484,0,1981,100,Adventure,Drama,,nm0000269,La Guerre du feu,7.3,22951,Jean-Jacques Annaud
6164,tt0091605,0,1986,130,Drama,Mystery,Thriller,nm0000269,Le nom de la rose,7.7,111322,Jean-Jacques Annaud
6165,tt0095800,0,1988,96,Adventure,Drama,Family,nm0000269,L'ours,7.7,18407,Jean-Jacques Annaud
6166,tt0074973,0,1976,91,Comedy,,,nm0772118,Norman la folle,5.6,416,George Schlatter
6167,tt0074985,0,1977,96,Crime,Mystery,,nm0841456,La nuit de Saint-Germain-des-Prés,5.3,43,Bob Swaim
6168,tt0083611,0,1982,103,Crime,Drama,Romance,nm0841456,La balance,6.5,1247,Bob Swaim
6169,tt0091164,0,1986,90,Drama,Thriller,,nm0841456,Escort Girl,5.3,2679,Bob Swaim
6170,tt0095599,0,1988,91,Drama,Romance,Thriller,nm0841456,Masquerade,6.1,4030,Bob Swaim
6171,tt0074996,0,1976,95,Comedy,,,nm0763853,Les oeufs brouillés,5.3,48,Joël Santoni
6172,tt0077723,0,1979,90,Comedy,,,nm0763853,Ils sont grands ces petits,4.5,157,Joël Santoni
6173,tt0091556,0,1986,109,Horror,Thriller,,nm0763853,Mort un dimanche de pluie,6.6,268,Joël Santoni
6174,tt0195423,0,1972,125,\N,,,nm0763853,Les yeux fermés,6.0,17,Joël Santoni
6175,tt0257505,0,1974,110,Documentary,,,nm0763853,La course en tête,7.6,49,Joël Santoni
6176,tt0075004,0,1976,90,Drama,,,nm0244999,L'ombre des châteaux,7.5,90,Daniel Duval
6177,tt0079091,0,1979,120,Drama,,,nm0244999,La dérobade,6.5,627,Daniel Duval
6178,tt0085479,0,1983,94,Crime,Drama,,nm0244999,Effraction,5.0,65,Daniel Duval
6179,tt0295164,0,1981,92,Drama,Romance,,nm0244999,L'amour trop fort,5.4,61,Daniel Duval
6180,tt0316869,0,1974,93,\N,,,nm0244999,Le voyage d'Amélie,6.0,25,Daniel Duval
6181,tt0075011,0,1973,83,Animation,Family,Fantasy,nm0442369,Le monde merveilleux de cendrillon,6.2,174,Rolf Kauka
6182,tt0075055,0,1976,92,Drama,,,nm0531260,La merde,6.3,31,Mauro Macario
6183,tt0075076,0,1976,97,Comedy,Drama,,nm0146760,Le plein de super,6.5,305,Alain Cavalier
6184,tt0077915,0,1979,90,Drama,,,nm0146760,Martin et Léa,6.5,65,Alain Cavalier
6185,tt0081679,0,1981,95,Drama,,,nm0146760,Un étrange voyage,6.9,194,Alain Cavalier
6186,tt0092090,0,1986,94,Drama,,,nm0146760,Thérèse,7.3,966,Alain Cavalier
6187,tt0262323,0,1979,77,Drama,,,nm0146760,Ce répondeur ne prend pas de messages,7.5,85,Alain Cavalier
6188,tt0075079,0,1977,93,Drama,,,nm0345536,Les orphelins,7.6,391,Nikolay Gubenko
